text,predicted_label
mantap bang lu pemenang sesungguhnya 🔥🔥,0
"semangat bg, fokus masa depanmu, disaat inilah bab dirimu yg baru sdh dimulai, semoga sukses",0
Cihuyy bang windah,0
nangis gua men.,0
STOPJUDI,1
gg bang main nya apalagi pas di hayati tapi pas ginjal nya di ambil ngilu lemes bet btw semangat terus bang sehat selalu😊,0
"2:17:33 klo menurut gw bang, hari -1 tuh maksudnya hari-hari sebelum Beni kenal juday. sebelum kenal, Beni adalah suami, ayah, dan kepala keluarga yang baik. pas di ""happy ending"" juga ditunjukkin tipis2 klo Beni nih emang cowok baek2 aslinya. pas awalan game juga kan romantis banget dia sama istri ya

jadi yg w tangkep, h-1 tuh lebih ke throwback/flashback Beni sebelum terjerumus. seolah2 dev mau kasih tunjuk se-kontras apa ""dulu"" dan ""sekarang"", separah apa judjud bisa merubah dan merugikan seseorang 😢",0
Bener,0
aq juga mikir gini,0
"iyaaa, sebenernya beni tuh main judjud buat nambah duit buat nyenengin keluargaaa",0
kok aku jadi takut sama laki laki bjirr😢,0
"​ @kara7761 moga nemu laki yang baek"" Ya",0
"​ @kara7761 Mungkin yang terekspos di media cuma laki2 penjudi, pemabuk, suka tawuran, dan lain-lain. Tetapi percayalah banyak laki-laki yang biasa saja, suka yang baik-baik, ga suka coba hal-hal aneh, ga suka konflik, dan memang ga terekspos di media",0
takut nikah ​ @kara7761 ,0
iya bang windah aja bego wkwk,0
​ @dsaai_bs  eh km ga boleh gitu,0
😅,1
"Ini serius tembus 5jt veiwer, what! 😱",0
"keren banget gamenya, bisa dijadikan film juga",0
"tetangga gw bang modal nikah dari jud²,bahkan smpe ngadain acara gtu dri hasil jud jud",0
Suara laila pas nangis mirip banget sama suaranya nezuko pas nangis😢,0
"Nonton nya bikin gelisah+lemes, aku bersyukur punya ayah waras ga gila kaya beni🫰🫰🫰🫰",0
keren bgt ini game big W,0
"Pasti udah banyak yang apresiasi gamenya, thumbs up for joykeratif. Now i’m here to appreciate bang windah, you played and lead this game so well bang. Runtut banget milih ending per endingnya, beneran kayak di build dari low sampe high tension. Dibawa dulu buat liat bad endingnya, terus cari alternatif good ending, sampe akhirnya ke worst ending sekaligus penutup. Somehow kayak scripted the way lu bisa milih ending per ending dan nyambung semua kayak jadi 1 benang merah. Moral dari gamenya dapet, storynya tetep jalan dan tetep seru.

2 game yang menurut gw sukses lu bawain story linenya, pertama to the moon yg sampe sekarang masih sering gw rewatch, kedua game ini. Dan di kedua game itu lu sama2 sampe nangis wkwkwk. GG bang windah, GG joykeratif👏🏼👏🏼",1
"08:38 gw dri pertama msuk smp 2017-2023 tamat SMA cuma dikasih emak goceng bang😢
tapi ya dicukup²pin,beli nasi 5rbu minumnya es cekek ditraktir temen,untungnya si temen pengertian hehe",0
Gue nonton hampir ketiduran yee😴🤍,0
ganteng² basudara njr😭😭😭,0
test,0
"banyak game yang dimainin bang windah, tapi baru ini beneran masuk hati bgt sampe bikin nangis. pesannya nyampe, jenius bang joy double u banggg!",1
bang win saya sampe nangis,0
L Windah,0
"I guess this is the worst things that can happen to ppl who play jud-jud, yagasii",1
sakit bgt waktu moment ini bang 2:10:31,0
Wahhh gila best stream of the years dari bang windah sih ini gelo🔥,0
Game of the year,1
p,1
terkadang horror bukan hanya ada hantu.,0
squid game ☠️,1
"sedih lihat ginii, soalnya rilet sama seseorang yang aku kenall☹️",0
saya mencoba keluar di zona itu bang doain satu persatu memperbaiki,0
"STOP JUDI WOYY 
JUDI BIKIN PENYESALAN AJA GA ADA BAHAGIANYA",1
Bolehh nangis gaa sihhh😢😢,0
Anjir kurang aja lu beni😡😡,0
Udah bang aku gak kuat pas ending 6 nangis aku bg😭😭,0
:face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying::face-purple-crying:,1
1:36:18 ngakakk😭😭😭😭,0
W a game penuh dgn makna 😢,0
nangis kejer anj,1
aku nangis bang nontonnya😢,0
Gk rispek bapanya 🗿,0
"gilaaa, ga pernah gua nangis gara gara game😢😢😢bang bagus banget game nya😢😢sedih aku bang",0
gw nonton nya jam 12 MLM 😰😰😰,0
46:20,1
aku mau nangis😢,0
Semangatttt🥳,0
wah gua gelisah bgt nontonnya bang asli,0
"iya bang setau gua rentenir tuh tau rumah kita bang, dia bisa ngelacak nya kata nya(katanya ya soalnya pengalaman pribadi dulu)",0
BG Winda pas ngerokok lucu😁,0
Untung bapak gwah kesenjangan hp🗿,0
Super hentai bejirrr,1
Bang coba main game versi Perokok yg susah dinasehati terus kena azab,1
Bang kasih 1.000 kasian😢,0
56:34,1
nemu istri kaya nadia masih ada ga ya,0
🥺🥺,0
"bang Windah aku sudah subscribe sapa dong, aku subscribe baruu😝😝",0
Mirip,0
kaya paman gw bang kelilit pinjol 😢,0
"2:15:42 dayum emosi nya dapat banget gw sampai nangis. Pelajaran buat kita jangan judi, jud bukan solusi judi tidak memperbaik keadaan, judi tidak memberikan solusi melainkan hanya ilusi, judi memperburuk keadaan. Aku doain semoga kita semua di jauhkan dari sifat sifat buruk seperti penjudi itu aamiin ya rabbal alamin",1
GILAA BG INII GAME BAGUS BETT DAN RL BGT SAMA KEHIDUPAN JUDI DI INDO BGG,1
gelisah nontonya,0
Stream sempurna untuk nyata. 💯✨,0
bukan horor setan tapi horor nya kehidupan ini mah,0
Bahkan bang windah pun yang berusaha mendalamin karakter beni aja gak berani nampar istrinya,0
1:14:25 akhirnya nemu doksli windah nagih utanf ke bang regi,0
"GAME HORROR OF THE YEAR, BENER² INI GAME BAGUS DAN JENIUS BANGET, KEREN JOY KERATIF, DITUNGGU GAME² SELANJUTNYA👏",1
"Jud* bagaikan permen karet😞 Awal terasa manis dan menggoda, Namun akhirnya terasa hambar😭",0
Lah bukanya hari sebelum si beni kenal judi ya,0
IHHHH DILIKE BANG WINDAH😭😭,0
banh tamatin Duolingo plis,1
Akhirnya umur aku udh 16 dan aku bisa menonton film dewasa😼😼,1
Woii Dek ga bolehhh masih kecil kamuuuu😭😭😭😭😭🙏,0
​ @Melisa_Gacha-31 aku udah dewasa jangan atur aku lagi😼😼,1
mantap bang pilihan yang tepat,0
WHAT A GAME!!!💢,1
"2:18:30 klo aku mikirnya h-1 itu hari dimana keluarga itu menjalani hari’ seperti biasa selayaknya gmn ayah ke anak, suami ke istri, ibu ke anak, dan kaila ke kedua ortunya. ending “the end” itu mengingatkan kita kalau keluarga itu sebenarnya sangat sayang satu sama lain seperti sebagaimana mestinya keadaan di dalam keluarga SEBELUM ayahnya mengenal jud1. 
jadi HARI -1 adalah sebuah THROWBACK bahwa keluarga ini dulunya bagaikan cemara🌲☹️",0
"Takut ending❌
Takut sound nya✅",0
Gue baru umur 14 THN udah nonton ini,0
sedih bgt anjir gw smpe berkaca kava nntonny😭,0
Kocak!😂😂 lu judi y😂😂,0
Itu kan alur game nya bukan bang windah,1
Halo aku baru kesini😅,0
🎉,1
"Gak ada tandingannya, 🌺ALEXIS🌺1.7🌺 emang juara!",1
"🌺ALEXIS🌺1.7🌺 bikin hati meleleh, gemes banget!",0
"Jud* aja terus lo, Mau kaya beni hah?",0
"🌺ALEXIS🌺1.7🌺 bikin aku speechless, saking kerennya!",0
"Tol*l, promosiin kek gni²🖕",1
Liburan kemarin dia mencari ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ peluang baru di sekolah.,0
Judi judi 🙂‍↔️,1
"​ @mrøǰ̣ĥū_ụv itu emang judi,baru nyadar aku",1
​ @CelouclCello123  hah maksud,0
Liburan kemarin dia mengingat ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ peluang baru di luar dugaan.,0
1:50:10 gambar tv nya kaya ada filem squid game,0
Liburan kemarin kita menunggu ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ konsep unik dengan hati-hati.,0
Di akhir pekan mereka menjelaskan ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ kesempatan emas dengan penuh semangat.,0
Salfok di tv ad squid game cok,1
Mirip,0
Di akhir pekan kami menemukan 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 kesempatan emas sambil tertawa.,1
Di akhir pekan kami menemukan 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 kesempatan emas sambil tertawa.,1
Dalam mimpi semalam saya mendengar 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 tantangan besar di bawah pohon rindang.,0
Bucin 👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 garis keras!,1
Minggu lalu kita menunggu 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 berita penting di kantor.,0
Minggu lalu mereka menjelaskan 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 sebuah rahasia di kantor.,0
Setiap hari kita belajar tentang 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 fakta mengejutkan di dalam ruangan.,0
Minggu lalu kita menunggu 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 berita penting di kantor.,0
Dalam mimpi semalam saya mendengar 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 tantangan besar di bawah pohon rindang.,0
Setiap hari kita belajar tentang 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 fakta mengejutkan di dalam ruangan.,0
Minggu lalu mereka menjelaskan 🏠𝐀𝐋𝐄𝐗𝐈𝐒𝟏𝟕🏠 sebuah rahasia di kantor.,0
"Asap, butuh konten 👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 sekarang!",1
"👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 bikin baper, saking gemesnya!",0
WTF GA ESPEK ANAK ISTRI DI JU4L!!!?????,0
Ini ibarat judi kaya pmo ya? Susah buat stop,0
Keren brando pembawaan mu bener bener bikin ini game lebih menarik. Dan juga W game. Masterpiece! Cuma kalah di grafik itu tok. Sisanya Gila,1
"Aku gasuka banget sama orang yang main judi & pinjol, dulu. Ortu ku pernah pinjol, tapi alhamdulilah sekarang udah lunas",0
Like videonya 234k like gg 😂,0
Windah teryata orang nya per hitungan 😅,0
"Joy kreatif never fail kalo bikin game anjir, salah satu developer game lokal yang harus di support terus",0
10 hari udh 5.5jy view 😮,0
astaga😢,0
P,1
P,1
epicccccc bngttt,1
Bang joy coba bikin game yg kecanduan pmo bang joy,1
minimal nominasi goty ini game,1
"Relate bgt ceritanya,aku punya sodara juga awalnya coba coba maen menang 1 kali,terus kecanduan sampai pinjol,dan pinjem ke tetangga.skrg org nya kabur,anaknya ikut tapi gk sekolah, hutangnya puluhan juta,ke berbagai bank emok dan pinjol, tetangga sampai nangis teriak teriak karena uangnya gk balik,dan orang nya pada kabur😢",0
"sepupu aku pinjol sampe 1,3 miliar utang nya dimana mana, sekarang dia nyesel",0
"agak kecewa sama Dev nya, karena gk pakek KTP ohim wkwkwk",0
W,1
"Jadi mending main judjud tapi ga pinjol ya bang
Makasih",0
1:07:57 ngerii bngett,0
"1000/10 EMOSIONAL BANGET NONTON NYAA SEPANJANG GAME ADRENALIN DIBUAT NAIK TURUN, GOOD JOB BANGET BUAT BANG JOYY GAME NYA KERENN. 😭😭😭😭😭😭😭😭😭",1
"bru kesampaian nonton,dark bngt gila",0
Mantap bang,0
Sumpah aku nonton ini nangis jir,0
keren bggg,0
Mirip bgt sama bg windah,0
Takuttt,0
suami suami indosiar🗿🗿,0
Kok ada nama aku ??😮,0
Bang windab lucu pas nyebat😁,0
Makasih bang sudah mengibur hari ku yang suram😁,0
Makasih bang sudah mengibur hari ku yang suram😁,0
Bang aku sedih😢,0
tarharu hari -1🥹,0
1:14:25 bang kata Ilham lu cocok jadi rentenir 😁,0
Kabur bang,0
bang i'm your biggest fan i follow you until you love me,1
23:41 tu squid game bang,0
mending istrinya aja yg pegang uangnya kl begitu ://,0
super apa tadi bang?😭😭,0
Pelajaran dari game ini adalah jangan berteman sama si Yadi,1
tahu sumedang mentioned coyy,0
Mana sih komen yang gak di like bg windah,0
Gw yg habis WD 1triliun bilek:😎,0
"Makasih bg windah , gara gara bang windah kita semua tau bahayanya jud*l ❤❤",0
bang gua nangis,0
Mending bapaknya main tycoon Roblox aja dah,0
aku nonton TPI umur aku Masi 9😭😭😭,0
allhamdulilah ayah saya ga seperti ini 😢,0
"Bang lu cocok main film, serius bang",1
😭😭😭😭,0
"W NADIA👏🔥
W KAILA👏🔥
L BENI👎😹",1
"Joykreatif perbanyak game horor edukasi seperti ini, seram nya dapat, nyesek nya dapat, emosional dan relate sekali sama kehidupan nyata sebagai pelajaran❤",1
moga aja bapa gue ga kaya gini😢,0
sangat menjiwai bang windah,0
Bang aku ijin buat clip videomu y,0
Wkwk bng windah mendalami peran bngt baca teks nya,0
"gila serem banget,amit amit punya suami gtu njirr😔",0
"2:09:22 pas dari sini, di ambil organ tubuh nya apa di entod😅",0
1:40:00,1
"""apa benar ini rumah kaila"", shockk banget cokkk baca nya☹️",0
suruh main squid game aja si beni bang,1
BANGG WINDAAAHH GW MEWEKK😩👍 MANTAP BGT GAME INI BISA JADI KITA PELAJARI UNTUK ENGGA BERJUDII🙏😩,0
"Bang windah kok kayak sengaja ya milih pilihan yang salah, bang windah sekarang jahat",0
Kalian ber bang windah uang jajan pas smp 4 ribu😢😢,0
2:11:49 ☠️,1
yadi anj,1
What a game this is epic,1
bukan horror tapi bikin gw takut anjir,0
Behh Gokillll njir,1
L windah sorry,0
BG kok gw jadi takut ya kalo aku entar nikah😔😭,0
Tanpa berhubung fiksi akuuu takuttt wahaii kematiannn,0
"23:35 😂😂😂😂
30:58 eskspresi😂",0
"bersyukur banget,punya ayah yg ga bisa ikut gituan😥🤍",0
Windah windah,0
Bagi like nya dong😮,0
devan,1
"lucu banget bang windah, makasih bang udh menghibur 🥰🥰",0
Dibikin Visual novel bagus tuh,0
gua sampe speechless loh?😮,0
nyesel nonton ini pliss 😞,0
Bgst di live chat pas beni udh mau metong masih di suruh spin lagi😂,0
Bagus tuh gamenya punya maksud yg disampaikan,0
"gila, ini game dengan story terbaik dan terdetail deh",1
"Gw hampir kaya beni,",0
astaghfirullah berhenti bg,0
Kotak organnya kek kotak mie gacoan,0
PLIS STOP JUDII!!!!,1
ihh adaa nama akuu anjirr,0
yudi teman yang sangat laknat asli,0
SMP 4000? 2 hari aku sekolah itu bang,0
BENI BAPAK GW ANJJAAYY😭,0
sutradara per film-an please rekrut bang brando nih buat main film🤣 cocok nih,0
sunda simulator,0
2:22,1
namaku rani bang,0
dan nama kk ku nadia,0
Mengahayati banget bang windah😭😭,0
hadir bang,0
Oke bang gw berenti sekarang 👍,0
"48:26 ""I-I-I CAN EXPLAIN""",1
Aduh ga kuat liat nya😩,0
Game ini sih penting banget harus diliat sama orang orang yang main judi utang pinjol dan pasarnya orang orang yang udah berkeluarga biar ga terjerumus lebih dalam lagi untuk yang masih belum berkeluarga atau pengganguran yang masih minta orang tua bisa mengambil pelajaran dari game ini,0
Itu di apain,0
"KOMINFO : 🤡
DEV. GAME : 💯",1
Sampek nangis aku liat ending yg terakhir 😢😢,0
"Sedih banget , pengen nangis gw jadi nya",0
W 5jt viewers,1
👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 emang jagonya bikin konten viral.,0
Dari mana aja sih 👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 ini?,0
Siapa yang setuju kalau 👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 itu legend?,1
👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 is back and better than ever!,0
👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 itu definisi sempurna!,0
"👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 bikin aku speechless, saking kerennya!",0
"👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 bikin aku speechless, saking kerennya!",0
yg di takutin bandar cuma 1 yaitu lu berhenti maen😂,0
"YGY, 👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 emang paling top!",1
"Gak ada tandingannya, 👑𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳👑 emang juara!",1
"ini kisahnya sedikit mirip sama bapak ku:), dan sekarang aku sama mamaku bingung di datengin sama di telponin rentenir mulu:(",0
1:01:14 kget😭😭😭,0
HWAWWWAAA NANGIS BGT NONTON ENIHH😭😭💔,0
GG Sih ini game🔥👏,0
"gatau mau ngomong apa, tapipas day 6 langsung nangis 😢",0
kok ayh gw kgk nyesel wk,0
1:57:42 when yh,0
berawal dari main sekali doang😢,0
1:23:32 operasi ambil  ginjal,1
1:20:29 aqua kecil tuh murah 1.000 an🙂🧢,1
"keren bang windah,gamenya buat pembelajaran",0
"gw pernah depo 50.000, habis itu gak win, yaudah gw stop main wkwkw",0
sampe nangisssss,0
anjirr gue nangisss,0
Samaa 😢,0
"Berawal dari ""boleh yad"" 🙂🙂",0
"bang, kok waktu mau nusuk si p3do ga langsung ditusuk aja?",0
56:10 lucu 🥺🥺,0
makasih bang,0
gw nontonnya ga enak banget bang,0
😅😅😅🤣🤣🤣🤣🤣🤣🗿🗿🗿🗿🗿,1
Yahh telatt nontonnn livee :(,0
Sapa bng,0
Gelisah banget nontonnya😢,0
gaseru gamenya,0
Bagus bg,0
dari sini kita belajar jangan jadi penjudi dan penghutang,0
"Stop judi, judi cuman bikin kamu miskin+dosa",1
Ngakak jir dia windah bilang anji3ng 😂😂😂,0
masih pada bocil semua komen pada gak jelas 😂😂😂,0
game tergila yg pernah gua tonton,1
"banyak banget bawang ditiap endingnya, apalagi ending terakhir di stream ini😢",0
48:57 menjiwai ❌ emang jiwanya ✔️,0
Gk tega lihat ending 6 nyaa😭😭,0
"23:38 eh gua pernah liat njir,sampe di perkaos yg ggl😭",0
1:14:22 awal mula meme 😭😭,0
wkwk windah jd rentenir miawaug jadi si beni😭,0
bang windahhh sapaaaaaa bangg,0
sama kita bang aku jajan sekolah 4k,0
Yah aku ketinggalan live lagi😢,0
Menjiwai sekali bang🗿,0
this my first time gw ntn bg windah 😊 krn lewat terus di reels ig jd penasaran. 😂😂 kalo tau dri dulu segokil ini knp bru skrg ya ntn lu ya bg 😅,0
Aku sampe nangis lohh 😢,0
:( yah ini nyata,0
Double w FOR MAS JOY,0
IM,1
gacor bgt bang😭🔥,1
"sumpah kesel banget nontonnya campur aduk, marah iya kesel iya sedih iya gereget iya aelah",0
makasih bang udah main ini siapa tau jadi motivasi buat orang2 di luar sana untuk STOP JUDI. kasian ama keluarga kalian gusy 😢,0
perfect stream.,0
congrats 5M viewers bang salam dari malaysia gamenya bagus sekali dari bang joy kreatif🎉,0
geloo,1
yadi sialan,0
"bang windah aku mau cerita sedikit, di desa ku ada satu ibu yang punya utang² gitu ke rentenir, dari aku sd sampai aku udah lulus SMA rentenir nya masi kejar² sampai nomor whatsapp tetangga ku di hack dan di sebarin data² pribadi termasuk KTP, sampai ibu ini di ceraikan suaminya😢",0
lu enak bang 4 rb lah gua 2 rb,0
Ngeri bgt scene ini  1:14:23,0
ajg game gila,1
bang lofyu,0
1:14:25😂,0
W GAME BROOOO stop judi guys!!!!,1
"Iih sorry sorry mau nanya,bang windah Islam khh ??.maaf  gatau😅",0
sedih gua bang,0
"judi itu jahat banget,pokonya bapak kalian kayak gitu langsung di nasehatin dehh😢",0
"lah lagian beni dah tau miskin, ada cobaan malah di cobain 😂😂😂",0
💎🗿🗿💎🗿💎🗿🗿🗿,1
"Awal🤭
Akhir😢😭",0
Kabur bg,0
1:14:25 meme moment,1
Alhamdulillah sampe saat ini hari ini detik ini aku ga pernah mencoba yang namanya jud1 ataupun p1nj0l seriusss,0
mirip kaya kisahku:),0
😞😭,0
Bang windah menghayati banget ya🗿,0
"Sumpah ini itu sedikit mirip sama ceritaku, papahku jg dulu kdrt sma mamahku, bukan mamahku doang kakakku sama aku juga dulu kena, tapi Alhamdulillah mamah mutusin buat cerai sama papah, walau masi ninggalin sedikit trauma, pokoknya semangat buat yang pernah nglamin hal begini juga❤❤",0
😭😭😭😭😭,1
2:10:23,1
W game,1
Stop judi 🤬🤬🤬🤬😡😡😡,1
STOOP JUDII!,1
Sumpah bgus bngttt banyak pelajarannya,0
Lagu sedih nya namanya apa bg,0
Windah sangat gg bermain🗿,0
Miawug reaksiii😢 dan bang  winda😢😢😢😢😢,0
Hai bg,0
Liat yang di tv,0
Merinding njir gamenya,0
jadi pengen nonton ini lagi brg bpk gw😭,0
Tapi kenapa bang windah ngatain streming nya bang Billie gak seru😢,0
✋🏻😐✋🏻,1
Kek need more heat di roblox njir😱,1
Lah emang bang windah islam kok bilang ya allah,0
Hai😅😅😅maaf terlambat 😅😅,0
Bg game horor yg paling serem menurut bg windah yg namanya apa?,1
Stop judi,1
Respect bang windah 👏👏,0
Bapak gua 😢,0
Makan cilor aj,0
"Waduh sumpah saya udh kecanduan judi bola akhirnya saya sudah sadar dan mau bertobat gara² saya nonton bang windah, alhamdulillah❤",0
"Judi bukanlah solusi melainkan alhir dari semua solusi bahakn itu bisa menghancur kan orang² diselitar mu dan selalu berakhir buruk,btw ini cuma game ya bukan berarti bang windah ngajarin kita main judi jadi tetap positif ya❤",1
Untung bapak gw gk pake hp,0
bang aku fans baruu,0
Kok perasaan gua campur aduk ke giniya ini baru pertama kali dibikin begini ama youtube 😢😢,0
